title,content
"전남 유망 수출기업, 11월까지 '해외박람회 참가비' 지원


","기사내용 요약부스임차·장치비 등 기업당 최대 1000만원 한도 지원[광주=뉴시스] 이창우 기자 = 2019 인도 국제무역전시회에 전남도와 한국무역협회 광주전남지역본부가 설치한 전남홍보관. (사진=무역협회 제공) 2019.11.19. photo@newsis.com[광주=뉴시스] 이창우 기자 = 무역협회 광주전남지역본부는 전남도와 함께 유망 수출 기업의 해외 박람회 참가비용 지원 사업을 오는 11월 말까지 진행한다고 21일 밝혔다. 이 사업은 수출 잠재력이 높은 전남지역 화장품, 에너지산업 관련 기업 등을 대상으로 신규 바이어 발굴 등을 적극 지원하기 위해 추진한다. 전년도 수출실적이 2000만달러 이하에 본사 또는 공장이 도내에 소재한 수출 중소기업 중 3곳을 선정해 지원한다. 단, 농축수산식품 제조·유통기업은 대상에서 제외된다.선정된 기업에는 박람회 부스임차비와 장치비, 운송료를 70% 이내(최대 1000만원 한도)로 지원한다. 참여 희망 기업은 전남도 수출정보망(jexport.or.kr) 또는 무역협회 광주전남지역본부 누리집(gj.kita.net)에 게시된 공고를 참조하면 된다. 무역협회 광주전남지역본부 관계자는 ""이 사업은 코로나19 장기화로 해외 전시회 참가에 어려움을 겪는 기업들이 개별적으로 참가하는 경우 활용하면 많은 도움이 될 것이다""고 말했다.


"
"최태원, SKT 회장 겸직…AI 사업 `진두지휘`


","동영상 뉴스<앵커>최태원 SK그룹 회장이 미래 먹거리인 AI 사업을 직접 챙기기 위해 SK텔레콤 회장직을 겸직하기로 했습니다.SK하이닉스의 반도체 사업에 이어 SK텔레콤의 AI 사업도 최 회장의 조력에 힘입어 새로운 역사를 써 나가게 될 것으로 기대됩니다.양현주 기자가 보도합니다.<기자>최태원 SK 회장이 SK텔레콤 회장직을 겸직하기로 했습니다.그룹 차원에서 SK텔레콤이 추진하고 있는 AI 사업과 디지털 혁신에 힘을 싣겠다는 의미로 풀이됩니다.최 회장은 이날 SK텔레콤 사내 게시판을 통해 ""글로벌 AI 회사로의 혁신은 더 이상 미룰 수 없는 과제""라며 ""도전을 위한 기회와 시간도 얼마 남지 않았다""고 강조했습니다.SK텔레콤은 지난해 5월 전략 태스크포스인 아폴로를 출범하고, 올해 1월 SK스퀘어, SK텔레콤, SK하이닉스로 구성된 `SK ICT 연합`을 꾸려 미국에 AI 반도체 법인 사피온을 설립하는 등 지속적으로 AI 사업을 키워왔습니다.최 회장이 지주사 외 회장을 겸직한 건 SK하이닉스, SK이노베이션 다음으로 SK텔레콤이 3번째입니다.최 회장이 힘을 보태면서 SK텔레콤의 AI 사업에도 속도가 붙을 전망입니다.특히 글로벌 기업과의 인수합병과 그룹사 간 시너지를 눈여겨볼 만합니다.규모가 큰 M&A의 경우 그룹 차원의 전략적 접근이 중요하기 때문에 최 회장의 겸직이 긍정적으로 작용할 수 있다는 겁니다.[허재영 / SKT 전략 PR 매니저 : 최태원 회장의 풍부한 글로벌 네트워크, 강한 추진력을 활용해서 회사가 현재 추진하고 있는 글로벌 AI 컴퍼니로의 성장 등 전방위적인 혁신에 힘이 실릴 것입니다.]실제로 10년 전 최태원 회장 주도로 SK하이닉스를 인수하면서 반도체로 사업영역을 넓힌 이후 SK 계열사들은 배터리, 바이오, 수소 등 차례로 영역을 확장하는 데 성공한 바 있습니다.한편 SK 측은 최 회장의 SK텔레콤 회장직 겸직은 중장기 전략 수립 차원일뿐, 주요 의사결정은 전문 경영인인 유영상 대표와 이사회에서 이뤄진다고 설명했습니다.한국경제TV 양현주입니다.


"
"[사진]2030 엑스포는 부산에서…뉴욕 한복판에 등장한 해운대


","LG전자, ‘2030 부산엑스포’ 유치 위해 해운대 홍보 나서[서울경제] 20일(현지 시간) 미국 뉴욕의 타임스스퀘어 전광판에 LG전자가 제작한 ‘2030 부산세계박람회’ 유치 홍보 영상이 상영되고 있다. LG전자의 초대형 올레드 스크린을 통해 표출된 영상에는 한국 전통 회화 재료인 수묵과 해운대를 모티브로 한 ‘더 파노라믹(The Panoramic)-해운대’가 담겼다. LG전자는 다음 달 말까지 뉴욕과 런던에 홍보 영상을 내보낼 계획이다.사진 제공=LG전자


"
"SR 조직개편…산업안전보건처·ESG경영처 신설


","안전·ESG·서비스 강화…대외변화 능동적 대응SRT 운영사 SR이 ESG, 윤리경영, 절대안전 확보, 미래사업 강화를 위해 조직 개편에 나섰다.ⓒSR[데일리안 = 배수람 기자] SRT 운영사 SR이 ESG, 윤리경영, 절대안전 확보, 미래사업 강화를 위해 조직 개편에 나섰다.21일 SR은 고객홍보실, ESG경영처, 산업안전보건처 등을 신설하는 조직 개편을 단행했다고 밝혔다.우선 이종국 사장의 '절대 안전' 경영철학을 실현하고, 중대재해 예방에 적극 대응하기 위해 '산업안전보건처'를 신설했다. 신설된 산업안전보건처는 중대재해 예방을 위한 계획수립과 안전 개선, 산업재해 예방관리, 노사 합동 안전문화 정착을 위한 업무를 담당하게 된다.SR 운영에 ESG 경영을 정착시키기 위해 'ESG경영추진단', '윤리경영T/F'를 정규 조직화한 'ESG 경영처'를 신설했다. 이곳 부처는 환경, 사회공헌, 동반성장, 윤리경영, 인권경영 등 SR의 사회적 가치를 높이는 업무를 담당한다.SRT 운영 시 이례사항에 대한 대응력을 높이기 위해 기존 '운영센터'를 '운영상황실'로 개편하고, 연구개발 이외에도 미래 사업 개발 등의 전략적 기능을 더해 '기술연구원'을 '미래연구원'으로 강화했다.한편, 대국민 인지도 강화와 기관 위상 제고를 위해 사장 직속으로 '고객홍보실'을 신설하고, 홍보와 고객서비스 기능을 통합해 고객과 경영진의 커뮤니케이션 거리를 좁혔다.이종국 SR 대표이사는 ""조직개편으로 새로운 환경에 적극적으로 대응하고, 불필요한 일은 효율화해 조직 경쟁력을 높여나가겠다""고 밝혔다.


"
"지쳐버린 개미, SK하이닉스 팔고 '이것'엔 한번 더 베팅


","코스피 떠나는 개인투자자이달 들어 국내 주식 1조 팔아삼성전자·SK하이닉스서 '탈출'해외주식은 1조7000억 순매수 테슬라 4000억원 넘게 사들여저가매수 타깃, 국내서 해외로사진은 기사와 관련 없음  /게티이미지뱅크하락장에 지친 개인투자자들이 이달 들어 국내 주식을 1조원어치가량 팔아치웠다. 하지만 미국 나스닥의 성장 가능성엔 여전히 베팅하고 있는 것으로 나타났다. 저가매수의 타깃이 국내에서 해외로 바뀌고 있다는 분석이다. 이달 들어 코스피지수는 3.05% 올랐고, 나스닥은 4.86% 떨어졌다. ◆개미들, K증시 떠나나21일 한국거래소에서 따르면 국내 개인투자자들은 이달 들어 9450억원어치(18일 기준) 순매도했다. 지난달 롤러코스터 장세를 겪으면서도 7조2037억원어치 주식을 사들이던 개미들이 이달 들어 태도를 바꿨다. 특히 유가증권시장에서만 이달 1조2499억원어치를 순매도했다. 코스닥 중소형 종목을 일부 사들였지만 지지부진했던 대형주를 대거 팔아치웠다. 개미들은 연초 11만원대까지 추락했다가 반등한 SK하이닉스를 집중 매도했다. 개인들이 이달 들어 판 SK하이닉스 주식은 1조2394억원 규모다. 업계 관계자는 “작년 10월 바닥을 찍고 반등하던 SK하이닉스가 한 차례 더 출렁이자 개미들이 대거 손실 관리에 나선 모습”이라며 “물려 있던 개미 일부도 주가가 반등하자 대탈출을 시도했을 가능성이 높다”고 분석했다. 같은 기간 삼성전자도 2575억원어치 순매도했다. 금리 인상기 수혜주로 꼽히는 은행주(신한지주, 하나금융지주) 역시 순매도 순위 상위권에 이름을 올렸다. ◆“국내 여전히 기회 있다”개인들이 국내 유가증권시장에서 1조2500억원 남짓을 팔아치운 이달 서학개미들은 1조7000억원 넘는 해외 주식을 순매수했다. 지난달(2조9642억원)보단 열기가 식었지만 국내 증시에서 차갑게 등을 돌린 개인투자자들이 여전히 해외 증시에는 믿음을 보내고 있다는 분석이다. 서학개미들의 포트폴리오엔 미국 주식이 대거 담겼다. 이들은 이달 1조8559억원에 달하는 미국 주식을 순매수했다. 대신 같은 기간 2000억원 넘는 홍콩 주식을 판 것으로 나타났다.서학개미들이 이달 가장 많이 사들인 종목은 미국 대표 성장주 테슬라(3억5357만달러·4216억원)였다. 2위는 나스닥지수 상승률에 세 배 베팅하는 프로셰어즈 울트라프로 QQQ 상장지수펀드(ETF)가 차지했다. 상당수 서학개미가 미국, 특히 나스닥의 성장성에 여전히 베팅하고 있는 셈이다. 나스닥지수가 고점 대비 16% 정도 하락하자 최근 2년간 급등한 경험이 있는 성장주에 서학개미들의 자금이 몰리고 있다는 분석이다.다만 전문가들은 여전히 국내 증시에도 기회가 남아 있다고 보고 있다. 김태홍 그로쓰힐자산운용 대표는 “개인투자자들이 지난해 가파른 상승세를 보였던 미국 증시에 또 한번 신뢰를 보이고 있는 모습”이라면서도 “오히려 올해에는 반도체, 식음료주 등 국내 증시에 상승 기회가 많이 남아 있을 수 있는 만큼 국내 시장도 함께 포트폴리오를 꾸릴 필요가 있다”고 조언했다. 


"
"신용거래융자, 4거래일 연속 감소…20조7412억원


","[이데일리 유준하 기자] 신용거래융자가 4거래일 연속 감소했다.21일 금융투자협회에 따르면 지난 18일 기준 신용거래융자 잔고는 전거래일보다 680억원 감소한 20조7412억원으로 집계됐다. 시장별로는 코스피 시장이 407억원 감소한 10조9658억원, 코스닥 시장은 273억원 감소한 9조7754억원으로 나타났다.한편 투자자예탁금도 4거래일 연속 감소하면서 지난 18일 기준 전거래일 대비 8943억원 감소한 62조5005억원으로 집계됐다.


"
"금호리조트, 금호석화 편입 첫해 흑자전환 성공


","[서울경제] 금호리조트가 금호석유화학그룹 편입 첫 해 흑자 전환에 성공했다.금호석화그룹은 금호리조트가 모그룹의 적극적인 투자에 힘입어 3년 만에 흑자로 돌아섰다고 21일 밝혔다.금호석화그룹은 지난해 4월 금호리조트 인수 이후 전 사업부 정밀진단을 진행하고 투자를 단행했다. 그 결과 금호리조트의 지난해 연간 매출액은 702억원으로 인수되기 전인 2020년 대비 24%가 증가했다. 영업이익과 당기순이익은 각각 5억원, 27억원이다. 금호석유화학 관계자는 “회계기준 변경을 고려한 잠정실적 집계 결과 큰 폭의 매출 상승과 수익성 개선이 뚜렷하게 나타났다”고 설명했다.금호리조트는 최근 시설관리팀과 마케팅팀을 신설하고 환경?안전?보건 측면을 고려한 시설 업그레이드를 진행하고 있다. 설악?화순리조트의 객실 새단장은 완료됐고, 올해는 통영?제주?설악 리조트의 148개 객실이 탈바꿈한다. 오는 6월에는 충남 아산스파비스 인근에 캠핑존을 연다. 금호리조트가 보유한 아시아나CC도 개선 작업을 마쳤다.금호리조트가 금호석유화학그룹 편입 첫 해 흑자전환에 성공했다. 금호제주리조트 전경./사진 제공=금호석유화학그룹


"
"메가마트 국내 최초 2년 연속 글로벌 PB 어워드 수상


","메가마트가 ‘글로벌 PB 어워드’에서 국내 유통업체 가운데 처음으로 2년 연속 수상했다. 21일 메가마트는 세계 최대 자사 브랜드 제조업체 협회인 PLMA(Private Label Manufacturers Association)가 주최하는 PB 어워드에서 자사 식품 브랜드인 ‘신선도원’의 ‘햇 유자차’로 차류(Tea) 부문을 수상했다고 밝혔다. 메가마트는 2020년에도 스낵류인 ‘신선도원 매콤 떡볶이’로 국내에선 처음으로 식품부문에서 수상해 2년 연속 선정의 쾌거를 이뤘다.메가마트 매장에서 모델이 글로벌 PB 어워드 수상 제품인 ‘신선도원 햇 유자차’를 소개하고 있다. 메가마트 제공PLMA는 전 세계 75개국 4500여 기업이 가입한 세계 최대 유일의 자사 브랜드 제조업체 협회다. 매년 전 세계적으로 1년 내 출시된 PB 신상품을 평가하는 글로벌 PB어워드를 개최하고, 전문 심사위원과 소비자 평가단이 맛 품질 가성비 패키지 트렌드 등에 대한 실사평가를 진행한다. 지난해엔 월마트 크로거 타겟 등 미국 대형 유통업체를 비롯한 북미지역 52개 업체의 770여개 상품이 출품돼 78개 분야에서 경합을 펼쳤다. 메가마트 이노베이션팀 한도현  팀장는 “한국 K-Food를 대표할 수 있는 차류 상품인 ‘신선도원 햇 유자차’는 그 해 수확한 신선한 국내산 햇 유자에 국내산 사양벌꿀이 더해져 유자 고유의 상큼한 맛과 벌꿀의 달콤한 맛이 잘 어우러져 있다. 맛과 품질 등 뛰어난 상품성으로 어워드에서 가장 우수한 평가를 받았다”며 “앞으로도 식품  트렌드를 반영한 고급화·차별화된 상품 개발로 PB상품의 품질 경쟁력이 더욱 인정받을 수 있도록 노력하겠다”고 말했다.메가마트는 어워드 수상과 관련해 23일부터 다음 달 1일까지 신선도원 차류와 스낵류 상품을 최대 20% 할인한다. 이와 함께 신선도원 전 상품 구매시 메가 포인트 50배 적립을 비롯해 인기 상품을 최대 50% 할인 판매하는 ‘신선도원 페스티벌’을 개최한다.


"
"한수원, 루마니아에 원전 기자재 수출…100억원 규모


","기사내용 요약작년 '원전 주변압기 공급 사업' 수주일진전기와 협업 진행…후속 사업 추진[세종=뉴시스] 루마니아 체르나보다 원전에 설치될 주변압기. (사진=한국수력원자력 제공) *재판매 및 DB 금지[세종=뉴시스] 이승재 기자 = 한국수력원자력이 루마니아 수출을 위해 제작한 원전 기자재인 주변압기 2대와 보조 기자재를 지난 18일 출하했다고 21일 밝혔다.앞서 한수원은 지난해 8월 루마니아 '체르나보다 원전 주변압기 공급 사업'을 수주한 이후 국내 원전기업인 일진전기와 협업해 기자재 제작에 착수한 바 있다.이는 한수원이 원전 대형 기자재를 수출한 첫 사례로 약 700만 유로(100억원) 규모다. 한수원은 사업 관리와 품질 관리를, 일진전기는 기자재 설계 및 제작을 맡았다. 이번에 출하된 기자재들은 마산항을 거쳐 오는 5~6월 체르나보다 1호기에 설치될 예정이다. 주변압기는 발전기에서 생산된 전기의 전압을 높게 변환해 전력계통에 연결하는 원전의 핵심 설비다. 이번 기자재 공급을 통해 루마니아 현지 발주사와 신뢰를 구축함으로써 앞으로 사업 수주에 긍정적인 영향을 미칠 수 있다는 평가도 나온다. 또한 유럽 가동원전 운영·정비(O&M) 사업 시장에서 주요 공급사로서 입지를 다질 수 있다는 의미도 지닌다.현재 한수원은 루마니아 현지에서 삼중수소 제거 설비 및 방폐물저장고 건설 등 후속 대형 사업 참여를 추진하고 있다. 정재훈 한수원 사장은 ""코로나19로 어려운 상황 속에서도 높은 기술력을 요구하는 초고압변압기 제작을 계획대로 완료한 점에 대해 발주사인 루마니아 원자력공사도 우리 원전 기업의 기술력을 높이 사고 있다""며 ""국내 원전기업들의 해외시장 진출을 적극 지원하겠다""고 전했다.


"
"고승범 ""상장사 일탈행위 우려…회계개혁 내실화 주력""


","고승범 금융위원장은 21일 ""일부 상장사들의 일탈로 인한 신뢰 저하 문제와 급격한 제도 변화로 중소기업의 어려움이 상존하고 있다""며 ""회계개혁의 내실화를 위해 힘써야 할 때""라고 강조했다.이날 고 위원장은 온라인으로 진행된 회계업계 및 유관기관과의 간담회에서 이같이 밝혔다.회계개혁 이후 회계법인의 매출액이 커지고, 올해 공인회계사시험 응시자가 20년만에 최대를 기록하는 등 회계산업이 나날이 커지고 있지만, 일부 회계법인의 감사품질이 시장의 기대에 못 미친다는 의견이 나오고 있다는 설명이다.그러면서 고 위원장은 올해 회계산업에 대한 네 가지 정책과제를 제시했다.우선 품질관리수준이 높은 감사인이 보다 많은 상장사를 감사할 수 있는 환경을 조성한다는 방침이다. 감사인의 품질관리 역량을 감사인 점수에 반영하고, 품질관리체계가 우수한 회계법인을 감사인 군 분류에서 우대한다는 설명이다.아울러 원활한 지정감사 수행을 위한 행정적 노력을 지속하는 한편, 중소기업에 대해선 회계투명성을 훼손하지 않는 범위 내에서 감사부담을 완화하는 방안도 검토한다는 계획이다.또 한국공인회계사회와 회계기준원 등 유관기관과 긴밀히 공조해 ESG(환경·사회·지배구조) 확산에 선제적으로 대응한다는 방침이다.이 자리에서 한국공인회계사회는 회계부정의 근본적인 예방을 위해서는 이사회와 감사위원회의 독립성 보장 등 내부 지배구조의 감시·감독 기능 강화가 무엇보다 필요하다고 강조했다. 또 감사실패 예방과 시장신뢰 회복을 위해 품질관리 우수법인에 인센티브를 주는 방향으로 감사인 지정제도 개선이 필요하다고 제안했다.한국회계기준원은 회계기준이 미비한 분야나 지침 해석의 다양성이 있는 분야는 질의·회신 확대 및 임시 기준서 개발 등을 통해 회계처리 불확실성을 해소하고, 소규모 상장기업의 회계부담 완화를 위해 회계기준 해석과 처리를 도와줄 중소기업 지원 데스크를 설치할 것을 제안했다.회계업권에서는 코로나19 상황 악화로 인한 감사업무 수행 애로를 호소하며, 지난해와 같이 사업보고서 등의 제출 지연에 대한 행정제재 면제를 요청했다.고 위원장은 ""불가피한 사업보고서 제출 지연에 대해선 지난해와 같이 제재를 면제할 계획""이라며 ""간담회에서 논의된 내용을 검토해 정책에 적극 반영함과 동시에 향후에도 시장과 소통하고, 의견을 수렴해 정책을 추진할 것""이라고 밝혔다.


"
"노바백스 도입 이후 1차 접종 증가…전주보다 2만건 늘어


","2월 2주차 2.4만명→2월 3주차 4.3만명노바백스 백신 접종 준비(광주=연합뉴스) 18세 이상 미접종자나 고위험군을 대상으로 한 노바백스 백신 접종 첫날인 14일 광주 북구 보건소 접종실에서 보건소 의료진들이 의료기관 백신 수급 불안 시 지원할 노바백스 백신 수량을 확인하고 있다. 2022.2.14 [광주 북구청 제공. 재판매 및 DB 금지] pch80@yna.co.kr    (서울=연합뉴스) 박규리 기자 = 지난 14일 노바백스 백신 당일 접종이 시작된 이후 지난주 1차 접종 건수가 직전 주에 비해 2만건 가까이 증가한 것으로 나타났다.    코로나19 예방접종대응추진단(추진단)은 21일 정례 브리핑에서 ""2월 14일부터 노바백스 백신 접종이 가능해짐에 따라 전주 대비 1차 접종 건수가 약 1만9천건 증가했다""고 밝혔다.    2월 3주차(2.13∼19)에 1차 접종을 받은 18세 이상 성인은 총 4만3천명이다.    이는 직전 주인 2월 2주차(2.6∼12) 2만4천명에 비해 약 2만명 가까이 늘어난 수치다.    지난주에 1차 접종을 받은 4만3천명 가운데 노바백스 백신 접종자는 2만7천명으로, 1차 접종자의 약 63%가 노바백스 백신 접종자였다.    노바백스 백신은 지난 14일부터 도입됐으며, 카카오톡·네이버 앱이나 의료기관 예비명단을 활용해 지정 위탁기관에서 당일 접종 받을 수 있다.    이날부터는 사전예약도 시작돼, 노바백스 백신 접종을 원하는 18세 이상 미접종자는 사전예약 누리집(http://ncvr.kdca.go.kr)에서 예약할 수 있다.    정부는 노바백스 백신이 도입된 이후 미접종자들의 접종 참여가 증가했다고 보고 있다. 노바백스 백신은 기존 백신에 자주 활용되던 유전자 재조합 방식으로 제조돼 거부감이 덜한 것으로 알려져 있다.    추진단은 ""예방접종을 통해 코로나19 감염위험을 낮추고 중증 진행을 효과적으로 예방할 수 있는 만큼, 미접종자들께서는 오늘부터 시작된 노바백스 접종 사전예약에 적극 동참해달라""고 당부했다.    curious@yna.co.kr


"
"""戰雲 장기화 땐 코스피 2600대도 위험""


","장중 2700선 무너졌다가 회복우크라 충격에 긴축우려 겹쳐삼전 등 성장주 하락 이어져발표 앞둔 경제지표 부진 땐불안심리 커져 2차하락 올수도 최근 우크라이나를 둘러싼 국제 정세에 증시가 민감하게 반응하며 변동성을 키우고 있다. 우크라이나 사태가 전면전으로 이어지지 않더라도 실물경기에 불안 요소로 작용하면 긴축 우려와 맞물리며 유가증권 시장(코스피)이 2500대까지 무너지는 2차 하락이 나타날 수 있다는 우려도 나온다. 21일 한국거래소에 따르면 코스피는 전 거래일보다 0.03% 내린 2743.80에 장을 마쳤다. 우크라이나발 충격에 장 초반에 한때 2% 가까이 급락하며 2700선이 무너지기도 했다. 하지만 오전 10시께 미국과 러시아 간 정상회담 관련 소식으로 투자심리가 완화되며 약보합으로 마무리했다. 하락 출발했던 코스닥도 개인 순매수에 힘입어 전 거래일보다 0.29% 오른 884.25에 마감했다. 코스피에선 기관과 외국인이 각각 907억원어치, 641억원어치를 순매도한 가운데 개인 매수세가 1328억원 유입되며 지수를 방어했다. 업종별로는 기계(1.69%), 건설업(1.59%)이 강세를 보인 반면 의료정밀(-1.68%), 보험(-1.47%), 섬유·의복(-1.26%)이 하락했다. 시가총액 상위 종목은 혼조세를 보였다. 기관 순매도세가 집중된 삼성전자(-0.13%)와 SK하이닉스(-1.14%)가 하락했고, 삼성바이오로직스(1.32%), 카카오(1.97%)가 상승했다. 전문가들은 전쟁 위기로 증시가 흔들리는 기저에 불안한 경기와 고물가 상황이 자리 잡고 있다고 입을 모은다. 전쟁으로 인한 고유가는 기업과 소비자 비용을 늘리고 이미 급등한 물가의 추가 상승을 부추기면서 미국 연방준비제도(Fed·연준)의 긴축 움직임에 새로운 부담으로 작용할 가능성이 있다는 분석이다. 정명지 삼성증권 투자정보팀장은 ""본질은 인플레이션과 연준의 긴축""이라며 ""전쟁 위기가 높아진다고 해서 경기 민감주가 빠지기보다 밸류에이션(기업가치 평가)이 높았던 성장주 하락이 계속되고 있다""고 말했다. 속속 발표되는 주요 경제지표들이 부진하게 나타나면 투자 불안 심리가 급격히 확산할 것이라는 전망도 나온다. 이번주 초반에는 유럽과 미국의 2월 제조업, 서비스업 구매관리자지수(PMI) 잠정치, 주 후반에는 미국 1월 소득·소비 지표 등이 속속 발표를 앞두고 있다. 이경민 대신증권 투자전략팀장은 ""개인지출을 빼고는 시장에 부담스러운 결과가 예상된다""며 ""금리 인상 속도와 강도에 대한 부담이 다시 커지는 가운데 향후 소비 불안이 커질 수 있다""고 내다봤다. 불안한 경기 상황 속에서 우크라이나 사태가 증시에 변동성을 더해 호재의 영향력을 반감시키고 악재의 영향력을 키우고 있다는 설명이다. 실물경기가 침체된다면 코스피가 향후 2600을 밑돌 수도 있다는 경고음이 커지고 있다. 김영환 NH투자증권 연구원은 ""긴축 국면에서 악재가 겹친다면 향후 코스피가 전저점을 깨고 2600 밑으로 내려가며 이중 바닥을 형성할 가능성도 있다""며 ""하지만 대규모 경제 침체라기보다 경제 순환 관점에서 경기 하방 사이클을 타는 것으로 보이기 때문에 2400대까지 내려가진 않을 것""이라고 분석했다.


"
"반도건설, 중대재해 예방 '협력사 온택트 간담회' 개최


","반도건설이 상반기 협력사들과 온라인 화상회의를 통해 '동반성장 및 중대재해 예방방안'에 대해 논의하는 시간을 가졌다.ⓒ반도건설[데일리안 = 배수람 기자] 반도건설이 상반기 협력사들과 온라인 화상회의를 통해 '동반성장 및 중대재해 예방방안'에 대해 논의하는 시간을 가졌다.21일 반도건설에 따르면 지난 17~18일 양일간 반도건설은 협력사 60여개사와 '중대재해 예방, 동반성장 ESG 경영 및 세이프티 퍼스트(Safety First) 온택트 간담회'를 진행했다.이날 간담회에는 박현일 반도건설 총괄사장, 이정렬 시공부문 대표 등 임직원들과 60여개 협력사 대표들이 온라인 화상회의로 참여했다.반도건설은 ▲협력사 동반성장 및 ESG경영 교육 ▲공정거래협약 체결 ▲공종별 문제사례 및 하자사례 공유 ▲중대재해 및 안전사고 예방교육 ▲기술 및 품질향상 방안 ▲22년 사업계획과 정책방향 등에 대해 논의하고, 우수협력사 선정 및 우대사항(입찰 기회 확대, 계약이행 보증금 완화 등), '안전 인센티브제' 도입 등에 대해 소개하는 시간을 가졌다.안전 인센티브제는 최근 중요시 되고 있는 안전보건경영에 협력사들의 적극적인 협조를 유도하기 위해 도입한 제도다. 안전 활동이 우수한 협력사에 포상금 지급, 수의계약 등 인센티브를 제공해 협력사의 안전관리 수준을 상향시키는 데 목표를 두고 있다.반도건설은 연 2회 협력사 안전보건 정기평가를 통해 ▲안전경영 ▲안전관리 ▲안전투자 ▲안전성과 등 안전보건관리 체계의 현 수준을 객관적으로 진단해, 협력사들이 다양한 안전법규와 기준에 부합하는 안전관리시스템을 구축할 수 있도록 지원할 방침이다.협력사를 대상으로 한 안전관련 설문조사를 진행, 협력사의 의견들을 적극 수용해 안전과 관련한 개선 활동을 꾸준히 진행, 현장 안전사고 예방의 근본적 토대를 마련하고 있다.이정렬 대표는 ""협력사들이 적극적으로 반도건설의 안전보건경영방침에 협조해 준 덕분에 지난 2019년부터 4년 연속으로 중대재해 ZERO를 기록하고 있다""며 ""앞으로 협력사 임직원 여러분들의 의견을 적극 반영해 현장 안전보건경영시스템을 구축해 나가겠다""고 밝혔다.


"
"실적 자신감 붙은 드라마株…주가 훈풍 기대감


","스튜디오드래곤 영업익 쑥에이스토리 등 주가도 급등 한동안 드라마 제작사들의 주가가 박스권에 머물렀다. 대형 콘텐츠에 대한 기대감에 힘입어 상승세를 탔다가 드라마가 공개된 뒤 차익 매물이 쏟아지며 하락하기를 반복했다. 하지만 올해는 다르다는 전망이 나온다. 한 단계 성장한 실적을 바탕으로 주가 레벨 업이 가능하다는 분석이다. 21일 한국거래소에 따르면 지난주 드라마 제작사들의 주가는 변동성이 큰 장세에도 높은 상승률을 기록했다. 스튜디오드래곤(5.03%)과 제이콘텐트리(11.42%)에 더해 중소형 제작사인 에이스토리(12.92%)와 삼화네트웍스(16.05%) 등도 강세를 보였다. 이날도 스튜디오드래곤(2.22%), 제이콘텐트리(1.06%), 에이스토리(2.08%), 삼화네트웍스(1.73%) 모두 오르며 상승세를 이어갔다.드라마 제작사를 대하는 투자자들의 태도는 최근까지도 '바이&홀드(매수 후 보유)'와는 거리가 멀었다. 개별 콘텐츠 모멘텀을 활용한 단기 차익 실현이 많았기 때문이다. 증권가에서는 앞으로 전망은 다르다는 기대감이 나온다. 탄탄한 실적이 주가 우상향의 동력이라는 분석이다. 이날 에프앤가이드에 따르면 스튜디오드래곤의 올해 연간 영업이익 추정치는 840억원으로 지난해(526억원) 대비 59% 증가할 것으로 보인다. 제이콘텐트리의 올해 연간 영업이익 추정치는 118억원으로 3년 만에 흑자 전환을 달성할 것으로 예상한다. 전문가들이 드라마 제작사들의 이익 성장성을 재평가하는 배경으로는 국내외 온라인동영상서비스(OTT) 간 경쟁 심화와 달라진 수익 모델이 꼽힌다. OTT들의 각축전이 이어지면서 가격 협상력 확대에 따른 드라마 제작사들의 수혜가 예상된다는 설명이다. 아울러 지식재산권(IP) 기반에서 나아가 OTT 오리지널 드라마 제작 확대와 미국 진출 등 수익 모델 다변화를 꾀한다는 분석도 나온다.


"
