title,content
"[현장 카메라]검사도 생활도 혼자?…장애인에겐 ‘공포 방역’


","동영상 뉴스'재택 치료' 체제가 생존의 공포로 다가오는 장애인들도 있습니다.  혼자 움직이지 못하는 장애인이 코로나에 걸리면 기본적인 생활을 도와줄 활동지원사를 구하기가 어렵습니다.  현장카메라 정다은 기자가 취재했습니다.[리포트]최근 오미크론 유행으로 확진자가 폭증하면서, 자가검사에 재택치료까지 코로나19 대응이 사실상 시민들의 '셀프 방역'으로 바뀌었는데요.'셀프 방역'의 사각지대를 찾아 현장으로 갑니다.시각장애인 이동진 씨는 자가검사키트를 써야할 때마다 난감합니다.  우선 키트를 구하는 것부터 쉽지 않습니다.  약국 문에 품절이라고 적혀있어도 일일이 물어서 확인하는 수밖에 없습니다.  [이동진 / 시각장애인] ""코로나 자가검사키트를 사려고 하는데요. (아직 입고된 게 없어요.)""  키트를 구해도 문제입니다.  검사하고 결과를 확인하기까지 혼자선 할 수가 없습니다.  [이동진 / 시각장애인] ""설명서가 점자로 지원되지 않는다면 어떻게 사용하는지 전혀 알 수가 없는데 그럼 저희는 질병으로부터 보호를 못 받는 상황이 되는 거잖아요.""  중증 장애인들은 집에 혼자 격리되는 것이 더 무섭다고 말합니다.  석 달 전 코로나 확진 판정을 받았던 중증 근육장애인 A 씨.  장애인 전담 병원의 병상이 부족해 자택에서 대기해야 했습니다.  당시 상황을 떠올리면 중증 장애인들의 재택치료가 우려된다고 말합니다.  [A 씨 / 중증 근육장애인] ""비대면으로 문 앞에 약 등을 두고 가시는데 그런 걸 혼자 받으러 나갈 수도 없을뿐더러 밥 먹고 세수하고 자고 이런 것을 혼자 할 수가 없는 상황인데.""  A 씨처럼 도움 없인 움직일 수 없는 장애인들은 평소 활동지원사와 생활하는데 확진되는 순간 활동지원사를 구하기가 더 어려워 집니다.  감염 우려 때문에 나서는 활동지원사가 없기 때문입니다.  [A씨 / 중증 근육장애인] ""보건소에서는 응급 상황이 생기면 응급실에 전화하라고 하는데 (일부 중증 장애인들은) 그 전화도 할 수가 없거든요. 그 상태로 방치되다가 혹시 정말 안 좋은 상황으로 진행될까봐 염려가 큽니다.""   학생들의 등교 전 주 2회 자가검사 권고에 장애 학생 학부모들은 등교 중단을 걱정해야 할 처지입니다.  [김현미 / 발달장애 학생 어머니] ""(아이가) 자폐성 장애거든요. (자가검사 이유를) 설명해서 이해시키는 건 좀 어려울 것이고. 상당 부분 강제성을 띠어야 할 것이고. 대놓고 학대하는 거예요. 학교 안 보낼 거예요.""  현행 방역체계상 장애인은 집중관리군이 아닌 일반관리군으로 분류됩니다.  [황백남 / 한국장애인자립생활센터총연합회 대표] ""정부 시스템에서 장애인은 누락돼 있다는 것이 큰 문제죠. (집중관리군에) 장애인을 포함시켜주고 자가검사키트든 해열제든 지원이 이뤄져야 한다는 것이죠.""  셀프방역 체계의 사각지대에 놓인 장애인들은 생존의 위협마저 느끼고 있습니다.  현장카메라 정다은입니다. PD : 김남준 장동하


"
"라디오 전성시대 이끈 '국민 성우' 오승룡 별세


","오승룡 성우1950~60년대 라디오 전성시대를 이끈 성우 오승룡이 21일 지병으로 별세했다. 향년 87세. 방송가에 따르면 고인은 만성신부전을 앓던 중 최근 건강이 급격히 악화돼 이날 세상을 떠났다. 1935년 충남 보령에서 태어난 오승룡은 1954년 옛 서울중앙방송국(현 KBS) 극단원 1기로 선발돼 성우의 길을 걸었다. 1961년부터 1971년까지 10년간 방송된 MBC 라디오 시사 풍자극 '오발탄'에 출연하며  이름을 알렸다. 이후 서울교통방송(TBS) 라디오 '오승룡의 서울이야기', 전국교통방송(TBN) 라디오 '오승룡의 세월 100년 노래 100년' '서울야곡' 등을 진행했다. 유족은 배우 오정석을 비롯한 2남2녀가 있다. 빈소는 22일 여의도성모병원 장례식장에 차려질 예정이다. 발인은 24일. 


"
"[날씨] 서울 최저 영하 8도…중부 낮에도 0도 안팎 추위


","출근길, 영하권 날씨서울 아침 최저 기온이 영하 6도를 기록한 2월 21일 오전 시민들이 서울 세종대로를 걷고 있다. [연합뉴스 자료사진]    (서울=연합뉴스) 홍규빈 기자 = 화요일인 22일은 충남권과 전라권, 제주도에 구름이 많겠고 그 밖의 지역은 대체로 맑겠다.    아침 최저기온은 -14∼-2도, 낮 최고기온은 -2∼6도로 예보됐다.    충남 서해안과 충청 내륙, 전라 서해안, 제주도에는 아침까지 눈이 날리는 곳이 있겠다.    미세먼지 농도는 전 권역이 '좋음' 수준을 보이겠다.    바다의 물결은 동해 앞바다에서 1.0∼2.5m, 서해 앞바다에서 0.5∼2.0m, 남해 앞바다에서 0.5∼1.5m로 일겠다.    안쪽 먼바다(해안선에서 약 200km 내의 먼바다)의 파고는 동해 1.5∼4.0m, 서해·남해 1.0∼2.5m로 예상된다.    다음은 22일 지역별 날씨 전망. [오전, 오후](최저∼최고기온) <오전, 오후 강수 확률>    ▲ 서울 : [맑음, 맑음] (-8∼0) <10, 10>    ▲ 인천 : [구름많음, 맑음] (-7∼-1) <20, 10>    ▲ 수원 : [구름많음, 맑음] (-8∼0) <20, 0>    ▲ 춘천 : [맑음, 맑음] (-11∼2) <0, 0>    ▲ 강릉 : [맑음, 맑음] (-5∼3) <0, 0>    ▲ 청주 : [구름많음, 구름많음] (-7∼1) <20, 20>    ▲ 대전 : [구름많음, 구름많음] (-7∼2) <20, 20>    ▲ 세종 : [구름많음, 구름많음] (-8∼2) <20, 20>    ▲ 전주 : [흐림, 흐림] (-5∼3) <30, 30>    ▲ 광주 : [흐림, 흐림] (-4∼4) <30, 30>    ▲ 대구 : [맑음, 구름많음] (-5∼4) <10, 20>    ▲ 부산 : [맑음, 구름많음] (-3∼6) <0, 20>    ▲ 울산 : [맑음, 구름많음] (-4∼5) <0, 20>    ▲ 창원 : [맑음, 구름많음] (-4∼5) <0, 20>    ▲ 제주 : [흐림, 흐림] (2∼6) <30, 60>    rbqls1202@yna.co.kr※ 이 기사는 엔씨소프트의 인공지능 기술인 자연어처리기술(NLP)과의 협업을 통해 제작되었습니다. 인공지능이 쓴 초고와 기상청 데이터 등을 토대로 취재 기자가 최종 기사를 완성했으며 데스킹을 거쳤습니다.     기사의 원 데이터인 기상청 기상예보는 웹사이트(https://www.weather.go.kr)에서도 확인할 수 있습니다. 


"
"재개 예정인 조국 재판…'동양대PC 증거배척' 철회 전망


","'심리 주도' 주심 판사 교체…2월 재개는 어려워대법 판결→기존결정 유지 어려워…새합의 진행조국 전 법무부 장관. (사진=연합뉴스)[이데일리 한광범 기자] 검찰의 재판부 기피 신청으로 중단됐던 조국 전 법무부 장관 재판이 3월 재개될 것으로 보인다. 대법원이 동양대 강사휴게실 PC 등에 대한 증거능력을 인정한 가운데, 재판부는 재판 재개 전 기존 결정을 변경할지에 대한 합의를 진행할 것으로 보인다.21일 법조계에 따르면 서울중앙지법 형사합의21-1부(마성영 김정곤 정용범 부장판사)는 주심판사 변경 첫 날인 이날 재판 재개 일정을 정하지 않았다. 이번 법관 정기인사를 통해 재판부 구성원 중 조 전 장관 사건의 주심 판사였던 김상연 부장판사가 휴직하고 그 자리를 김정곤 부장판사가 대신한다. 통상 재판에선 주심 판사는 사건 기록을 가장 꼼꼼히 살펴보고 심리와 판결문 작성을 주도한다. 특히 재판 진행을 주도하는 재판장 권한이 강한 ‘부장판사 1인, 배석판사 2인’ 구조의 통상 재판부와 달리 판사 3인이 대등한 위치인 대등재판부의 경우 주심의 역할이 결정적이다.김정곤 부장판사가 21일 자로 새롭게 재판부에 보임했지만 사건 심리를 이끌어갈 주심 역할 수행을 위해선 방대한 분량의 기록 검토가 우선돼야 하는 상황이다.법조계에선 재판 재개 전 재판부 내부적으로 동양대 PC 등에 대한 기존 증거 배척 결정에 대한 재검토가 이뤄질 것으로 보고 있다. 증거 판단에 대한 결정 역시 재판부 간 합의를 통해 결정될 전망이다.대법원 판결은 하급심 판결에 대해 기속력을 가진다. 정경심 전 동양대 교수 상고심에서 명확하게 동양대 PC 증거능력을 인정한 만큼 조 전 장관 사건에서 다른 판단을 내릴 가능성은 거의 없다. 조 전 장관 1심 재판부가 기존 증거 배척 결정을 철회하지 않더라도 상급심에서 파기될 가능성이 높다는 관측이다. 이 경우 동양대 PC 등은 물론 이로 인한 2차 증거를 근거로 다시 심리가 이뤄져야 하는 상황이 발생할 수 있다.동양대 PC와 함께 재판부가 증거능력을 배제했던 조 전 장관 자택 PC 2대 역시 마찬가지다. 이들 PC들은 애초 조 전 장관 측도 위법수집증거 주장을 하지 않았으나 1심 재판부가 전격적으로 증거능력 배척을 결정했다.대법원도 정 전 교수 상고심에서 이들 PC들에 대해선 별도의 위법수집증거 판단을 하지 않았다. 형사소송법은 하급심 판결이 헌법이나 법률 등을 위반한 경우 소송 당사자가 이를 다투지 않더라도 직권으로 심판할 수 있도록 하고 있다. 이를 조 전 장관 사건에 대입할 경우 조 전 장관 자택 PC 2대에 대해 증거능력을 인정한 하급심 판결에 문제가 없다는 의미가 될 수 있다.이 때문에 법조계 내부에선 재판부가 기존 증거 배척 결정을 철회할 것으로 전망하고 있다. 부장판사 출신 한 변호사는 “대법원 판결로 기존 결정을 유지할 경우 파기가 예상되는 만큼 재판부로선 기존 결정을 유지하기 어려울 것”이라고 내다봤다.


"
"[단독]8명 다 틀린 검사 결과…알고 보니 ‘무허가 키트’


","동영상 뉴스셀프 방역을 해야하는 국민들이 그나마 의지하고 있는 자가검사키트도 말썽입니다.  음성인데 양성이 나오는 일도 생겼는데요.  알고보니 무허가 검사키트 였습니다.  이런 제품이 왜 약국에서 버젓이 판매되고 있는지, 허욱 기자가 단독 취재했습니다.[리포트]직장인 전모 씨는 지난 16일 약국에서 자가검사키트를 구입해 동료들과 코로나 검사를 했습니다.  14명 중 8명이 양성이 나오자 깜짝 놀라 근처 선별진료소로 달려갔습니다.  [전 모 씨 / 무허가 자가검사키트 구매자] ""그 사이에 회사는 당연히 문을 닫을 수 밖에 없었죠. 근데 8명 전원 다 음성으로 나왔더라고요.""  하지만 PCR 검사 결과는 모두 음성.  구매한 검사키트를 확인해보니 식약처 국내 허가 명단에 없는 무허가 제품이었습니다.  [전 모 씨 / 무허가 자가검사키트 구매자] ""허가를 받은 건지 정상 제품인지는 소비자가 세세하게 알 수가 없는 상황이잖아요.""  해당 제품은 지난해 4월 수출용으로만 한정해 허가를 받은 겁니다.  해당 키트를 팔았던 약국은 무허가 제품이었는지도 몰랐고, 판매한 기억조차 없다고 합니다.  [무허가 자가검사키트 판매 약국(경기 안산시)] ""(식약처에서 허가받은 제품이 아니거든요.) 그래요? 저희가 어떤 의도를 갖고 판매한 건 아니니까. 그럴 여력도 없고 소분해서 판매하는 것만으로도 굉장히 힘든 작업이잖아요.""  검사키트를 만든 업체는 작년에 배포한 시제품이 잘못 유통된 것 같다고 설명했습니다.  [국내 미승인 자가검사키트 제조업체] ""저희가 약국에 직접 유통한 적도 없어요. 샘플로 나가고 테스트용으로 옛날에 여러 군데 뿌린 것이 있는데….""  국내에서 정식허가된 일반용 자가검사키트는 총 9개.  그 외 무허가 의료기기의 국내 판매는 엄연한 불법입니다.   품귀 현상으로 가뜩이나 제품 구하기도 어려운 상황에서 무허가 제품까지 나돌면서 소비자들은 불안해하고 있습니다.  채널A 뉴스 허욱입니다.  영상취재 : 이승헌 채희재 김기열 영상편집 : 이태희


"
"놀이공원 화장실서 불법촬영 시도 혐의 20대 알바생 검찰 송치


"," *재판매 및 DB 금지[수원=뉴시스]변근아 기자 = 놀이공원 여자 화장실에서 불법 촬영을 시도한 혐의를 받는 20대 아르바이트생이 검찰에 넘겨졌다.경기 용인동부경찰서는 성폭력범죄의 처벌 등에 관한 특례법 위반 혐의(카메라 등 이용 촬영, 성적목적 공공장소 침입)로 20대 A씨를 검찰에 불구속 송치했다고 21일 밝혔다. A씨는 지난달 15일 용인 에버랜드 내 여자 화장실에서 자신의 휴대전화를 화장실 칸막이와 천장 틈 사이로 밀어 넣어 여성 B씨 신체 촬영을 시도한 혐의를 받는다.당시 이상함을 느낀 B씨가 곧바로 나가 A씨를 발견해 붙잡았고, 이어 신고를 받고 출동한 경찰에 넘겨졌다.A씨는 경찰 조사에서 ""촬영을 시도한 것은 맞으나 성적인 목적은 없었다""는 취지로 혐의를 일부 부인한 것으로 전해졌다.경찰은 A씨 휴대전화 포렌식 작업을 진행했으나 불법 촬영물을 발견하지는 못한 것으로 알려졌다.해당 화장실에서는 지난해 12월에도 불법 촬영 의심 신고가 접수됐던 터라 경찰은 두 사건 연관성 여부 조사에도 나섰으나 A씨가 혐의를 부인한 것으로 파악됐다.경찰 관계자는 ""지난해 12월 신고 접수된 건에 대해서는 이와 별개로 조사를 계속 진행 중""이라며 ""지난달 현장에서 적발된 건에 대해서는 혐의가 입증됐다고 보고 검찰에 넘겼다""고 말했다.


"
"서울시, 우리공화당 상대 천막 철거비 소송 승소


","사진 제공: 연합뉴스우리공화당이 서울 광화문 광장에 위법하게 설치한 천막을 치우는 과정에서 서울시가 낸 비용을 돌려줘야 한다는 법원의 판단이 나왔습니다.  서울중앙지법 민사34단독은 오늘 서울시가 우리공화당과 조원진 대표를 상대로 낸 손해배상 청구 소송에서 원고 일부 승소로 판결했습니다. 이미 우리공화당이 서울시에 낸 1억 1천여만 원의 천막 철거 비용을 돌려주지 않아도 된다는 취지입니다.  우리공화당은 2019년 5월 광화문광장에 천막을 설치해 헌법재판소의 박근혜 전 대통령 탄핵 반대 시위에서 숨진 5명을 추모하는 농성을 벌였습니다. 이에 서울시는 2019년 6월 1차 행정대집행을 통해 우리공화당 천막을 강제로 철거했습니다.  우리공화당은 또다시 천막을 설치했지만 서울시가 2차 행정대집행을 준비하던 중 자진 철거해 결과적으로 2차 집행은 무산됐습니다.  서울시는 무산된 2차 행정대집행 때문에 비용이 소모됐다며 우리공화당에 1억 1천여만 원을 내라고 명령하면서 동시에 소송을 냈고, 법원은 서울시 손을 들어줬습니다.  재판부는 ""광화문광장을 사용하려면 사전에 사용 허가를 받아야 하는데, 피고는 허가 없이 임의로 광장을 점거했고 그 과정에서 원고가 비용을 지출하게 했다""고 밝혔습니다.


"
"방치된 재택치료, 불안한 확진자…신속항원검사 확진자는 '쉬쉬'(종합)


","기사내용 요약확진 200만명에 재택치료 50만 안팎확진자 ""자가격리 언제까지인지 몰라""재택치료 중 사망하는 환자도 잇따라[대구=뉴시스] 이무열 기자 = 코로나19 확산세가 이어지고 있는 21일 오전 대구 수성구보건소 선별진료소에서 시민들이 신속항원검사를 받기 위해 대기하고 있다. 2022.02.21. lmy@newsis.com[서울=뉴시스] 이준호 기자 = 오미크론 변이의 대확산으로 코로나19 신규 확진자 수가 연일 10만명 안팎을 유지하고 있다. 동시에 재택치료자가 급증하면서 곳곳에서는 환자 관리에 대한 '경고음'이 울리고 있다.동선 추적부터 자가격리까지 개개인에게 맡기다 보니 사실상 정부 통제를 벗어난 사각지대가 곳곳에서 나타나고 있다.21일 질병관리청 중앙방역대책본부(방대본)에 따르면 이날 0시 기준 코로나 신규 확진자 수가 9만5362명이 발생하면서 누적 확진자는 200만명을 넘어섰다. 이와 함께 재택치료자 수도 50만명 안팎을 보이는 가운데 다음 달에는 100만명에 달할 것으로 전망된다.이처럼 재택치료자가 늘면서 정부는 확진자를 집중치료군과 일반치료군으로 나눠 관리하고 있다. 특히 일반치료군의 경우, 몸에 이상이 있을 때 스스로 의료기관에 전화해서 상담을 받아야 하는데 연결이 되지 않는다는 불만이 터져 나오고 있다.이틀 전 확진 판정을 받았다는 김모(30)씨는 ""처음 확진 판정을 받았을 때는 별문제가 없었는데 이후에 점점 두통이 있는 것 같아서 보건소에 전화를 걸었는데 통화가 어려웠다""며 ""결국 전화 통화를 했지만 답답해서 다시 전화하기는 힘들 것 같다""고 토로했다.또 다른 확진자는 사실상 방치에 가깝다고 재택치료에 불만을 드러냈다.전날 확진 판정을 받았다는 이모(31)씨는 ""확진 판정을 받은 뒤 아무런 연락도 없었다""며 ""언제까지 자가격리를 해야 하는 지도 모르겠다. 증상이 악화될 수도 있는데 사실상 방치되는 것 같아 불안하다""고 말했다.아울러 재택치료자들의 사망 소식이 전해지면서 '셀프 관리'에 대한 불안감이 고조되는 모양새다.지난 19일에는 서울 관악구의 한 주택에서 확진 판정을 받은 뒤 집에서 자가격리를 이어가던 50대 남성이 숨진 채 발견되기도 했다. 다른 곳으로 격리해 있던 가족들은 해당 남성과 연락이 닿지 않자 119에 신고했다. 그러나 남성은 이미 사망한 상태인 것으로 전해졌다.[대구=뉴시스] 이무열 기자 = 코로나19 확산세가 이어지고 있는 21일 오전 대구 수성구보건소 선별진료소에서 시민들이 PCR 검사를 받기 위해 순서를 기다리고 있다. 2022.02.21. lmy@newsis.com인천에서는 확진 판정을 받은 70대 남성이 방역당국의 눈을 피해 찜질방에 갔다가 사망하는 사건이 발생하기도 했다. 이 남성은 지난 11일 확진 판정을 받고 17일까지 자가격리를 해야 되는데 이를 지키지 않은 것으로 드러났다.정부는 지난 9일부터 확진자 동선을 파악하는 자가격리 애플리케이션 운영을 중단했다. 사실상 확진자 격리 이탈에 대한 관리와 통제가 불가능한 상황이다.신속항원검사 결과 양성일 경우 추가로 유전자 증폭(PCR) 검사를 받게 돼 있는 현행 체계가 악용될 것을 우려하는 이들도 있다. 정부 지침은 신속항원검사 결과 양성일 경우 지체없이 PCR 검사를 받도록 안내할 것을 권고하고 있지만, 별도의 신고 의무는 규정하고 있지 않다.이 때문에 신속항원검사에서 양성을 받은 이가 병원의 안내에도 PCR 검사를 회피할 가능성 등이 거론된다. 다만 이 경우 별도의 책임이 부과될 수도 있다고 한다. 같은 지침은 PCR 검사를 지체해 추가 접촉자가 발생한 경우, 민·형사상 책임이 발생할 수 있다는 내용을 포함하고 있다. 방역당국 관계자는 ""PCR검사를 진행하지 않는 병·의원이면 보건소로 이동해야 한다""며 ""이동할 때는 타인의 접촉을 최소화하면서 이동해야 한다""고 당부의 말을 전했다. 또 ""국민들의 자발적인 참여와 책임이 요구된다""며 ""다만 격리장소를 이탈할 경우 법적인 조치가 가능하다""고 전했다．


"
"[단독]‘불통’ 재택치료 상담센터 가보니…전화기 1대뿐


","동영상 뉴스정부가 재택치료자를 위해 24시간 의료상담센터를 늘린다고 했지만, 상담센터라고 하는 곳에 찾아가보니 전화기 한 대만 달랑 놓여있었습니다.백승우 기자의 단독보도입니다.[기사내용]지난주 금요일 문을 연 서울의료원 재택치료 상담센터입니다.[현장음]""의료원입니다. 지금 비대면 진료 진행하기 전에 증상 여쭤보려고 전화 드렸어요.""총 8자리 중에 1명만 앉아있고, 나머지는 비어있습니다.인력을 충원하고 싶어도 응급실이나 수술 인력을 빼와야 해 쉬운 일이 아닙니다.[서울의료원 관계자]""인원을 늘려달라고 하는 거는 이제 시립병원들은 인력이 안 나오잖아요. 다른 인력들을 전환시켜야 하기 때문에 그 부분이 어려운 거죠.""지난 12일부터 24시간 재택치료 의료상담센터를 운영한 보라매병원도 전화 한 대로 시작했습니다. 일단 급하니 시작부터 하라는 방역당국과 시의 요청때문이었습니다.[보라매병원 관계자]""서울시 쪽에서 빨리 좀 이제 부탁을 받아서 어떻게든 임시로 연 거고 조금 정식적으로 운영하기까지 시간이 조금 걸렸던 것 같습니다.""지금은 6대로 회선을 늘렸지만, 여전히 전화연결은 쉽지 않습니다.실제 12대의 전화로 상담을 시작했던 서울 서남병원이나 동부병원과 비교해 상담 건수도 차이가 꽤 심하게 납니다. [김우주/ 고대구로병원 감염내과 교수]""계속 (병원) 부담을 가중시키는 것이고 아마 서울시나 복지부에서는 그냥 이렇게 하고 있다라는 거지 보여주기 식이죠. 일종의 보여주기 식이고""서울시는 확진자 폭증으로 인력 충원에 어려움이 있었지만, 예산을 늘려 의료진을 확보하겠다고 밝혔습니다.채널A 뉴스 백승우입니다.영상취재 : 임채언영상편집 : 이혜진


"
"[내일 날씨] 출근길 ‘강추위’… 일부 지역에 눈


","눈이 내린 15일 서울 동대문역사문화공원역 인근에서 두꺼운 옷을 입은 시민들이 발걸음을 재촉하고 있다. /문호남 기자 munonam@내일(22일) 전국은 대체로 맑겠지만 강추위가 예상된다.기상청에 따르면 22일 서울 아침 최저 영하 8도 체감온도는 영하 12도까지 떨어질 것으로 보인다.이날 오후 3시부터 충남 서해안과 전라 서해안, 제주도 등 지역에 1~5㎝의 눈이 오고 충남권 북부내륙과 충북 중부에도 눈이 날린다. 눈이 내리면서 가시거리가 짧아지고 빙판길이나 살얼음으로 도로가 미끄러워져 교통안전과 보행자 안전사고에 각별한 주의가 필요하다.미세먼지와 초미세먼지 농도는 '좋음'으로 전국에 원활한 대기질이 유지될 것으로 관측된다.지역별 아침 최저기온은 ▲서울 영하 8도 ▲인천 영하 7도 ▲파주 영하 13도 ▲춘천 영하 11도 ▲대관령 영하 15도 ▲강릉 영하 6도 ▲대전 영하 7도 ▲대구 영하 7도 ▲전주 영하 5도 ▲광주 영하 3도 ▲부산 영하 3도 ▲제주 2도 등이다.낮 최고기온도 ▲서울 0도 ▲인천 영하 1도 ▲파주 0도 ▲춘천 1도 ▲강릉 3도 ▲대관령 영하 6도 ▲대전 3도 ▲대구 4도 ▲전주 2도 ▲광주 3도 ▲부산 6도 ▲제주 6도에 머문다.


"
"[밀착카메라] 영덕 불씨 계속 되살아나…""타버린 산에 마음도 잿더미""


","동영상 뉴스[앵커]오늘(21일) 밀착카메라는 큰 산불이 났던 경북 영덕에 다녀왔습니다. 불길은 잡혔지만, 아직도 완전히 꺼진 건 아니라고 하는데요.이희령 기자입니다.[기자]산등성이가 벌겋게 타오릅니다. 뿌연 연기가 올라옵니다.불이 지나간 자리는 구멍이 뚫린 것처럼 타버렸습니다.지난 15일, 새벽에 시작된 산불은 산림 500헥타르에 영향을 미쳤습니다.큰 불은 꺼졌지만, 지금도 잔불 정리 작업은 계속되고 있습니다.오전 9시, 영덕군청 직원들이 잔불정리 작업을 하러 산길을 올라갑니다.[계속 야간에 불씨가 살아나고 있잖아요. 주간 순찰하는 거예요, 순찰.]초입부터 새카맣게 탄 흙과 나무가 보입니다. 갈고리로 파내며 확인합니다.[남희동/영덕군청 직원 : 낙엽층이 두껍다 보면 위에는 말라 있어도 그 안에서 불이 피는 경우가 있거든요.]산 중턱으로 올라왔습니다. 원래는 갈색이어야 할 흙이 불에 타서 이렇게 재가 돼버렸습니다.그리고 옆엔 나뭇가지가 부서져 있는데요. 이 나무도 숯처럼 타버렸습니다.멀쩡해보이는 곳도 불의 영향을 받았습니다.[남희동/영덕군청 직원 : 위는 괜찮은데 밑엔 불이 다 지나갔다고 봐요. 다 죽죠. 자연적으로 다 고사합니다.]밤에도 안심할 수는 없습니다.열화상 카메라가 달린 드론을 띄워 실시간으로 감시합니다.이날 새벽에도 작은 불이 포착돼 인력을 투입해 정리합니다.[이상홍/산불지휘통합본부 상황실장 : 밤에 문을 안 닫습니다. 상황반 네 명과 야간 순찰조가 24시간 운영을 하고.]마을 주민들에게도 산불은 아직 끝나지 않은 일입니다.[김예순/경북 영덕군 화수2리 : 겁나요. 구름만 저렇게 떠다녀도 무섭다니까. 연기인 줄 알고.][인근 주민/경북 영덕군 화수2리 : 지금도 밤에 한 번씩 나와요. 한 바퀴 이렇게 쓱. 좀 불안하다 해야 하나.]불이 난 산은 영덕 특산물 송이버섯이 자라는 곳이기도 합니다.[한창섭/송이 산주 : 소나무의 가는 뿌리에서 송이가 나오는데 이 나무는 조만간 고사할 것이기 때문에 이제 송이 생산은 일어날 수가 없죠.]새카맣게 타버린 산을 보면 막막한 마음뿐입니다.[한창섭/송이 산주 : 내일부터는 안 오려고 그래요. (왜요?) 잿더미를 보니까 내 마음이 잿더미가 되는 것 같아.][임재은/산림기술사 : 25년 이상을 기다려야 소실이 되기 이전처럼 송이를 수확하지 않을까.]이번 산불이 처음 시작된 위치입니다. 이곳 현장에선 이런 농업용 반사필름이 발견됐는데요.필름이 바람을 타고 전선에 날아가 불꽃이 붙고, 흙과 나무로 옮겨가면서 불이 시작됐다고 보고 있습니다.발화 지점 근처 나무에서도, 주변 과수 농장들에서도 반사필름을 찾을 수 있었습니다.얇고 가벼워 바람에 잘 날아갑니다.[인근 과수농가 농민 : 불날 위험이 있다고 '쓰지 마라' 이러면 안 되죠. 써도 수거 제대로 해서 처리하면 괜찮지 않을까요?]올해 들어 전국에서 벌써 140건이 넘는 산불이 났습니다.봄이 되면 산불 위험은 더 커집니다.작은 불씨 하나가 돌이킬 수 없는 큰 피해로 이어지는 만큼 각별한 주의가 필요합니다. 밀착카메라 이희령입니다.(VJ : 최효일 / 인턴기자 : 조윤지)


"
"오미크론 이르면 2월말 정점… 하루 최대 27만명


","국내 코로나19 유행이 2월 말 또는 3월 중에 정점에 도달하고, 하루 최대  확진자가 14만~27만명을 기록할 것이라는 연구결과과 나왔다.중앙방역대책본부는 국내외 연구기관 10곳이 수행한 코로나19 유행을 종합한 결과, 이같은 전망치가 나왔다고 21일 발표했다.정은경 중앙방역대책본부장은 이날 정례브리핑에서 ""유행의 정점 시기는 2월 말부터 3월 중으로 폭넓게 예측됐으며, 유행 규모는 14만~27만명까지 발생할 것으로 나타났다""고 밝혔다.방역당국에 따르면, 유행이 정점에 달하는 시기는 기관별로 이달 28일부터 3월 22일까지 다양하게 나타났다. 최고 정점기에 확진자 규모는 14만3000명부터 27만명까지  예측됐다. 이에 따라, 3월 초 일일 확진자가 17만명, 그리고 입원 중인 중환자는 1000명 이상 달할 것으로 전망됐다.정부는 당초 이달 초까지만 해도  2월말~3월초에 유행의 최정점에 도달하고 하루 확진자 규모도 최대 13만~17만명에 달할 것으로 전망한 바 있다. 그러나 확산세가 당초 예상치를 훨씬 웃돌면서 최고 정점의 시기가 더 늦춰지고, 확진자 숫자도 더 증가할 것이란 분석이다.방역당국은 확진자 예측 규모가 14만명부터 27만명까지 큰 차이를 보이는 이유로, 국내외 기관들의 분석에 차이가 있기 때문이라고 설명했다. 이상원 방대본 역학조사분석단장은 ""국내외 10개 정도의 기관이 코로나19 유행 등에 대해 분석하고 있는데, 각각의 기관은 사회적인 상황을 비롯해 다양한 방역 조치의 내용들을 포함할 수도 있고 포함하지 않을 수도 있어 예측 범위가 넓게 나타났다""고 말했다.연구자들 사이에서 정점 규모에 대해 약간의 편차가 존재할 뿐 아니라 다양한 견해가 있고, 조사 기관 중 절반가량은 일일 최대 확진자 수가 14만~20만명으로 예측했다. 이외에 나머지 절반은 25만~27만명으로 추정했다.정 본부장은 ""유행 발생 예측을 위해 국내외 연구진들이 주기적으로 유행 상황을 분석모형에 반영함에 따라 예측 결과는 변동 가능성이 크지만 유행 상황을 대비하기 위해 이번 예측 결과를 활용할 것""이라고 언급했다. 이어 정 본부장은 ""코로나19 유행 정점까지는 오미크론 대응체계를 더 안착시키고 피해를 줄이는 노력을 하게 될 것""이라며 ""정점이 지나 안정화가 될 경우 현재 실시 중인 거리두기와 방역패스 등에 대한 재조정을 논의하며, 정리가 되면 별도로 안내하겠다""고 밝혔다.  정은경 질병관리청장이 14일 오후 충북 청주시 질병관리청에서 열린 정례 브리핑에서 발표하고 있다. 연합뉴스    


"
